0306840941	030684094	1	1	FLA
0306841061	030684106	1	1	FLA
0306841181	030684118	1	1	FLA
0306841201	030684120	1	1	FLA
0306841321	030684132	1	1	FLA
0306841441	030684144	1	1	FLA
0306841571	030684157	1	1	FLA
0306841691	030684169	1	1	FLA
0306841711	030684171	1	1	FLA
0306841831	030684183	1	1	FLA
0306841951	030684195	1	1	FLA
0306842071	030684207	1	1	FLA
0306842191	030684219	1	1	FLA
0306842211	030684221	1	1	FLA
0306842331	030684233	1	1	FLA
0306842451	030684245	1	1	FLA
0306842581	030684258	1	1	FLA
0306842601	030684260	1	1	FLA
0306842721	030684272	1	1	FLA
0306842841	030684284	1	1	FLA
0306842961	030684296	1	10	FIA
0306843081	030684308	1	10	FIA
0306843101	030684310	1	10	FIA
0306844111	030684411	1	5	FIA
0306844231	030684423	1	5	FIA
0306844351	030684435	1	5	FIA
0306844471	030684447	1	100	FIA
0306844501	030684450	1	5	FIA
0306844621	030684462	1	100	FIA
0306845241	030684524	1	1	SAC
0306845361	030684536	1	1	SAC
0306845481	030684548	1	1	SAC
0306845511	030684551	1	1	SAC
0306845631	030684563	1	1	SAC
0306845751	030684575	1	1	SAC
0306845871	030684587	1	1	SAC
0306845991	030684599	1	1	SAC
0306846371	030684637	1	15	FIA
0306846491	030684649	1	10	SAC
0306850101	030685010	1	5	FIA
0306850221	030685022	1	50	FIA
0306850341	030685034	1	1	FLA
0306870141	030687014	1	5	FIA
0306870261	030687026	1	50	FIA
0306870381	030687038	1	5	FIA
0306870401	030687040	1	50	FIA
0306870531	030687053	1	5	FIA
0306870651	030687065	1	50	FIA
0306870771	030687077	1	5	FIA
0306870891	030687089	1	50	FIA
0306870911	030687091	1	1	FLA
0306900101	030690010	1	50	CAR
0306900221	030690022	1	50	CAR
0306930161	030693016	1	5	FIA
0306930281	030693028	1	50	FIA
0306930301	030693030	1	1	FLA
0306930421	030693042	1	1	FLA
0306930551	030693055	1	1	FLA
0306950111	030695011	1	5	FIA
0306950231	030695023	1	50	FIA
0306960131	030696013	1	5	FIA
0306960251	030696025	1	50	FIA
0306960371	030696037	1	1	FIA
0306970151	030697015	1	5	FIA
0306970271	030697027	1	100	FIA
0306970391	030697039	1	1	FLA
0306970411	030697041	1	1	FLA
0306970541	030697054	1	5	FIA
0306970661	030697066	1	100	FIA
0306980171	030698017	1	5	FIA
0306980291	030698029	1	50	FIA
0306990581	030699058	1	1	FLA
0306991341	030699134	1	5	FIA
0307010151	030701015	1	1	FIA
0307010411	030701041	1	1	SAC
0307010541	030701054	1	1	SAC
0307020171	030702017	1	1	FLA
0307020291	030702029	1	1	FLA
0307020311	030702031	1	1	FLA
0307020431	030702043	1	1	FLA
0307020561	030702056	1	1	FLA
0307020681	030702068	1	1	FLA
0307020701	030702070	1	1	FLA
0307020821	030702082	1	1	FLA
0307030191	030703019	1	1	FLA
0307030211	030703021	1	1	FLA
0307030331	030703033	1	1	FLA
0307030451	030703045	1	1	FLA
0307040111	030704011	1	1	FLA
0307040231	030704023	1	1	FLA
0307040351	030704035	1	1	FLA
0307040471	030704047	1	1	FLA
0307050141	030705014	1	10	FIA
0307050261	030705026	1	10	FIA
0307050381	030705038	1	1	FIA
0307050401	030705040	1	10	FLA
0307080101	030708010	1	1	FLA
0307080221	030708022	1	1	FLA
0307090121	030709012	1	10	FIA
0307090241	030709024	1	10	FIA
0307110161	030711016	1	1	FLA
0307110281	030711028	1	1	FLA
0307110301	030711030	1	1	FLA
0307120181	030712018	1	1	FLA
0307120201	030712020	1	1	FLA
0307120321	030712032	1	1	FLA
0307120441	030712044	1	1	FLA
0307120571	030712057	1	1	FLA
0307120691	030712069	1	1	FLA
0307120711	030712071	1	1	FLA
0307120831	030712083	1	1	FLA
0307120951	030712095	1	1	FLA
0307121071	030712107	1	1	FLA
0307121191	030712119	1	1	FLA
0307121211	030712121	1	1	FLA
0307121331	030712133	1	1	SAC
0307121451	030712145	1	1	SAC
0307121581	030712158	1	1	SAC
0307121601	030712160	1	1	SAC
0307121721	030712172	1	1	SAC
0307121841	030712184	1	1	FLA
0307121961	030712196	1	15	SAC
0307130101	030713010	1	1	FLA
0307130221	030713022	1	1	FLA
0307130341	030713034	1	1	FLA
0307130461	030713046	1	1	FLA
0307150151	030715015	1	1	FLA
0307150271	030715027	1	1	FLA
0307170191	030717019	1	1	FLA
0307170211	030717021	1	1	FLA
0307170331	030717033	1	1	FLA
0307170451	030717045	1	1	FLA
0307170581	030717058	1	1	FLA
0307170601	030717060	1	1	FLA
0307170721	030717072	1	1	FLA
0307170841	030717084	1	1	SAC
0307170961	030717096	1	1	SAC
0307171081	030717108	1	1	FLA
0307171221	030717122	1	1	FLA
0307171341	030717134	1	1	FLA
0307171461	030717146	1	1	SAC
0307171591	030717159	1	1	SAC
0307171611	030717161	1	1	FLA
0307171731	030717173	1	1	SAC
0307171851	030717185	1	1	SAC
0307180111	030718011	1	1	FLA
0307180231	030718023	1	1	FLA
0307180351	030718035	1	1	FLA
0307180471	030718047	1	1	FLA
0307190251	030719025	1	1	FLA
0307190371	030719037	1	1	FLA
0307190491	030719049	1	1	SAC
0307190521	030719052	1	1	SAC
0307210171	030721017	1	1	FLA
0307210291	030721029	1	1	FLA
0307210311	030721031	1	1	FLA
0307210431	030721043	1	1	SAC
0307210561	030721056	1	1	SAC
0307210681	030721068	1	1	SAC
0307210701	030721070	1	1	FLA
0307210821	030721082	1	1	SAC
0307210941	030721094	1	1	FLA
0307211181	030721118	1	10	SAC
0307220191	030722019	1	1	FLA
0307220211	030722021	1	1	FLA
0307220331	030722033	1	1	FLA
0307220451	030722045	1	1	FLA
0307230111	030723011	1	1	FLA
0307230231	030723023	1	1	FLA
0307230351	030723035	1	1	FLA
0307230501	030723050	1	1	SAC
0307230621	030723062	1	1	SAC
0307230741	030723074	1	1	SAC
0307230861	030723086	1	1	SAC
0307230981	030723098	1	1	SAC
0307231001	030723100	1	1	FLA
0307231121	030723112	1	1	FLA
0307231241	030723124	1	15	SAC
0307240131	030724013	1	1	FLA
0307240251	030724025	1	1	FLA
0307240371	030724037	1	1	FLA
0307240491	030724049	1	1	FLA
0307240521	030724052	1	1	FLA
0307240641	030724064	1	1	FLA
0307240761	030724076	1	1	FLA
0307240881	030724088	1	1	FLA
0307240901	030724090	1	1	FLA
0307241021	030724102	1	1	FLA
0307241141	030724114	1	1	FLA
0307241261	030724126	1	1	FLA
0307241381	030724138	1	1	FLA
0307241401	030724140	1	1	FLA
0307241531	030724153	1	1	FLA
0307241651	030724165	1	1	FLA
0307241771	030724177	1	5	FIA
0307241891	030724189	1	100	FIA
0307250161	030725016	1	3	FLA
0307270101	030727010	1	1	FLA
0307270341	030727034	1	1	FLA
0307290141	030729014	1	1	FLA
0307290261	030729026	1	1	FLA
0307340261	030734026	1	1	SAC
0307340381	030734038	1	1	SAC
0307340401	030734040	1	1	SAC
0307340531	030734053	1	1	SAC
0307340651	030734065	1	1	SAC
0307340771	030734077	1	1	SAC
0307340891	030734089	1	1	SAC
0307340911	030734091	1	1	SAC
0307380251	030738025	1	1	FLA
0307380371	030738037	1	1	FLA
0307380491	030738049	1	1	FLA
0307380641	030738064	1	1	SAC
0307380761	030738076	1	1	SAC
0307380881	030738088	1	1	SAC
0307410451	030741045	1	1	FLA
0307410841	030741084	1	1	FLA
0307410961	030741096	1	1	FLA
0307440391	030744039	1	1	FLA
0307440411	030744041	1	1	FLA
0307450321	030745032	1	1	FLA
0307450441	030745044	1	1	FLA
0307480261	030748026	1	1	FLA
0307480381	030748038	1	1	FLA
0307480401	030748040	1	1	FLA
0307480771	030748077	1	1	FLA
0307480891	030748089	1	1	FLA
0307480911	030748091	1	1	FLA
0307481391	030748139	1	1	FLA
0307481411	030748141	1	1	FLA
0307481801	030748180	1	1	FLA
0307481921	030748192	1	1	FLA
0307482301	030748230	1	1	FLA
0307482421	030748242	1	1	FLA
0307482791	030748279	1	1	SAC
0307482811	030748281	1	1	SAC
0307482931	030748293	1	1	SAC
0307500441	030750044	1	1	FLA
0307500831	030750083	1	1	FLA
0307500951	030750095	1	1	FLA
0307501211	030750121	1	1	FLA
0307501331	030750133	1	1	FLA
0307501451	030750145	1	1	FLA
0307520241	030752024	1	1	FLA
0307520361	030752036	1	1	FLA
0307520481	030752048	1	1	FLA
0307520631	030752063	1	1	SAC
0307520751	030752075	1	1	SAC
0307520871	030752087	1	1	SAC
0307520991	030752099	1	1	SAC
0307521011	030752101	1	1	SAC
0307521131	030752113	1	1	SAC
0307521371	030752137	1	1	SAC
0307530381	030753038	1	1	FLA
0307530401	030753040	1	1	FLA
0307530771	030753077	1	1	SAC
0307570251	030757025	1	1	FLA
0307570371	030757037	1	1	FLA
0307570491	030757049	1	1	FLA
0307580151	030758015	1	21	CPR
0307600581	030760058	1	1	SAC
0307600601	030760060	1	1	SAC
0307600841	030760084	1	15	SAC
0307610231	030761023	1	1	FLA
0307630411	030763041	1	1	FLA
0307631301	030763130	1	1	FLA
0307631421	030763142	1	1	FLA
0307632431	030763243	1	1	FLA
0307633181	030763318	1	20	FLA
0307641571	030764157	1	1	FLA
0307641951	030764195	1	1	FLA
0307650341	030765034	1	1	FLA
0307680161	030768016	1	1	FLA
0307680281	030768028	1	1	FLA
0307690201	030769020	1	1	FLA
0307690321	030769032	1	1	FLA
0307690441	030769044	1	1	FLA
0307690711	030769071	1	1	FLA
0307690831	030769083	1	1	FLA
0307690951	030769095	1	1	FLA
0307691331	030769133	1	1	FLA
0307691451	030769145	1	1	FLA
0307692461	030769246	1	1	FLA
0307692591	030769259	1	1	FLA
0307693091	030769309	1	1	FLA
0307700851	030770085	1	1	FLA
0307700971	030770097	1	1	FLA
0307701231	030770123	1	1	FLA
0307701351	030770135	1	1	FLA
0307701471	030770147	1	1	FLA
0307720401	030772040	1	1	FLA
0307720911	030772091	1	1	FLA
0307721411	030772141	1	20	FLA
0307721781	030772178	1	20	FLA
0307730421	030773042	1	1	FLA
0307730811	030773081	1	1	FLA
0307732061	030773206	1	20	FLA
0307732321	030773232	1	20	FLA
0307740321	030774032	1	1	FLA
0307740441	030774044	1	1	FLA
0307750231	030775023	1	1	FLA
0307750351	030775035	1	1	FLA
0307750471	030775047	1	1	FLA
0307759341	030775934	1	5	FIA
0307790191	030779019	1	1	FIA
0307790211	030779021	1	1	FIA
0307790331	030779033	1	1	FIA
0307790601	030779060	1	10	FIA
0307790721	030779072	1	10	FIA
0307790841	030779084	1	10	FIA
0307791081	030779108	1	1	FLA
0307791101	030779110	1	1	FLA
0307791221	030779122	1	1	FLA
0307791341	030779134	1	1	FLA
0307791591	030779159	1	1	FLA
0307792621	030779262	1	1	SAC
0307792741	030779274	1	5	FIA
0307792861	030779286	1	5	FIA
0307792981	030779298	1	5	FIA
0307800111	030780011	1	5	FIA
0307800231	030780023	1	5	FIA
0307800351	030780035	1	10	FIA
0307820151	030782015	1	5	FIA
0307830171	030783017	1	5	FIA
0307830291	030783029	1	10	FIA
0307830311	030783031	1	5	FIA
0307830431	030783043	1	10	FIA
0307840191	030784019	1	5	FIA
0307840211	030784021	1	5	FIA
0307860141	030786014	1	5	FIA
0307860261	030786026	1	5	FIA
0307870161	030787016	1	5	FIA
0307880181	030788018	1	5	FIA
0307880201	030788020	1	5	FIA
0307880321	030788032	1	10	FIA
0307890101	030789010	1	5	FIA
0307910141	030791014	1	5	FIA
0307930181	030793018	1	10	FIA
0307930201	030793020	1	1	FIA
0307930321	030793032	1	10	FIA
0307930441	030793044	1	1	FIA
0307930571	030793057	1	10	FIA
0307930691	030793069	1	1	FIA
0307930711	030793071	1	10	FIA
0307930951	030793095	1	1	FLA
0307931071	030793107	1	1	FLA
0307931191	030793119	1	1	FLA
0307931211	030793121	1	1	FLA
0307931451	030793145	1	1	FLA
0307931581	030793158	1	1	FLA
0307931601	030793160	1	1	FLA
0307931721	030793172	1	1	FLA
0307932081	030793208	1	1	FLA
0307932101	030793210	1	1	FLA
0307932461	030793246	1	1	FLA
0307932591	030793259	1	1	FLA
0307932611	030793261	1	1	FLA
0307932971	030793297	1	1	FLA
0307933091	030793309	1	1	FLA
0307933111	030793311	1	1	FLA
0307933621	030793362	1	1	FLA
0307933861	030793386	1	1	FLA
0307935761	030793576	1	1	FLA
0307936141	030793614	1	1	FLA
0307936261	030793626	1	1	FIA
0307936401	030793640	1	1	SAC
0307936531	030793653	1	1	SAC
0307936651	030793665	1	1	SAC
0307940101	030794010	1	5	FIA
0307950131	030795013	1	5	FIA
0307950251	030795025	1	5	FIA
0307970171	030797017	1	5	FIA
0307970291	030797029	1	5	FIA
0307970311	030797031	1	5	FIA
0307980191	030798019	1	5	FIA
0307980211	030798021	1	5	FIA
0307980331	030798033	1	1	FIA
0307980451	030798045	1	1	FIA
0307980581	030798058	1	5	FIA
0307980601	030798060	1	5	FIA
0307980721	030798072	1	5	FIA
0307980841	030798084	1	5	FIA
0307990111	030799011	1	5	FIA
0308010171	030801017	1	5	FIA
0308010291	030801029	1	5	FIA
0308020191	030802019	1	5	FIA
0308040131	030804013	1	5	FIA
0308040251	030804025	1	5	FIA
0308040371	030804037	1	5	FIA
0308040491	030804049	1	5	FIA
0308050161	030805016	1	1	FIA
0308050281	030805028	1	1	FIA
0308050301	030805030	1	1	FIA
0308050551	030805055	1	10	FIA
0308050671	030805067	1	10	FIA
0308050791	030805079	1	10	FIA
0308050811	030805081	1	10	FIA
0308051051	030805105	1	1	FLA
0308051171	030805117	1	1	FLA
0308051291	030805129	1	1	FLA
0308051311	030805131	1	1	FLA
0308051561	030805156	1	1	FLA
0308052061	030805206	1	1	FLA
0308052321	030805232	1	1	FLA
0308052571	030805257	1	1	FLA
0308053841	030805384	1	10	FIA
0308054081	030805408	1	10	FIA
0308054341	030805434	1	1	FLA
0308054591	030805459	1	1	FLA
0308054611	030805461	1	1	FLA
0308054971	030805497	1	5	FIA
0308055231	030805523	1	1	SAC
0308055351	030805535	1	1	SAC
0308055471	030805547	1	1	SAC
0308055501	030805550	1	1	SAC
0308056631	030805663	1	1	FLA
0308056751	030805675	1	1	FLA
0308057491	030805749	1	1	FLA
0308058651	030805865	1	5	FIA
0308058771	030805877	1	5	FIA
0308058891	030805889	1	5	FIA
0308060181	030806018	1	5	FIA
0308070101	030807010	1	5	FIA
0308090141	030809014	1	5	FIA
0308090261	030809026	1	10	FIA
0308130481	030813048	1	1	FLA
0308140141	030814014	1	10	FIA
0308150171	030815017	1	10	FIA
0308150431	030815043	1	1	FLA
0308150561	030815056	1	10	FIA
0308150821	030815082	1	5	FIA
0308151061	030815106	1	1	FLA
0308151181	030815118	1	1	FLA
0308160191	030816019	1	5	FIA
0308170111	030817011	1	5	FIA
0308180131	030818013	1	10	FIA
0308190151	030819015	1	5	FIA
0308190391	030819039	1	1	FLA
0308190411	030819041	1	1	FLA
0308190541	030819054	1	1	FLA
0308190801	030819080	1	1	FLA
0308190921	030819092	1	1	FLA
0308191161	030819116	1	1	FLA
0308191551	030819155	1	1	FLA
0308191791	030819179	1	1	FLA
0308191811	030819181	1	1	FLA
0308195461	030819546	1	10	FIA
0308210451	030821045	1	1	FLA
0308220111	030822011	1	1	FLA
0308220231	030822023	1	40	CPR
0308220351	030822035	1	40	CPR
0308230131	030823013	1	5	FIA
0308570411	030857041	1	1	FLA
0308580431	030858043	1	1	FLA
0308590211	030859021	1	1	FLA
0308590331	030859033	1	1	FLA
0308590451	030859045	1	1	FLA
0308600471	030860047	1	1	FLA
0308601361	030860136	1	1	FLA
0308610491	030861049	1	1	FLA
0308610881	030861088	1	1	FLA
0308610901	030861090	1	1	FLA
0308612661	030861266	1	1	SAC
0308612781	030861278	1	1	SAC
0308620411	030862041	1	1	FLA
0308621421	030862142	1	1	SAC
0308650361	030865036	1	1	FLA
0308650481	030865048	1	1	FLA
0308660771	030866077	1	1	FLA
0308660891	030866089	1	1	FLA
0308670421	030867042	1	1	FLA
0308670791	030867079	1	1	FLA
0308670811	030867081	1	1	FLA
0308671291	030867129	1	1	FLA
0308673601	030867360	1	1	SAC
0308680441	030868044	1	1	FLA
0308681191	030868119	1	1	FLA
0308681211	030868121	1	1	FLA
0308681451	030868145	1	1	FLA
0308681581	030868158	1	1	FLA
0308681601	030868160	1	1	FLA
0308690461	030869046	1	1	FLA
0308700361	030870036	1	1	FLA
0308700481	030870048	1	1	FLA
0308701371	030870137	1	1	SAC
0308701491	030870149	1	1	SAC
0308710261	030871026	1	1	FLA
0308710381	030871038	1	1	FLA
0308710401	030871040	1	1	FLA
0308710531	030871053	1	1	FLA
0308711391	030871139	1	1	SAC
0308711411	030871141	1	1	SAC
0308730181	030873018	1	1	FIA
0308730441	030873044	1	1	FLA
0308740221	030874022	1	1	SAC
0308740461	030874046	1	1	SAC
0308970451	030897045	1	1	FLA
0308980741	030898074	1	1	FLA
0308980861	030898086	1	1	FLA
0308981241	030898124	1	10	FLA
0308981361	030898136	1	10	FLA
0308981511	030898151	1	20	FIA
0308981751	030898175	1	20	FLA
0308981871	030898187	1	20	FLA
0308981991	030898199	1	100	FIA
0308992921	030899292	1	1	FLA
0308993041	030899304	1	1	FLA
0308993931	030899393	1	20	FLA
0308994051	030899405	1	20	FLA
0308994171	030899417	1	10	FLA
0308994311	030899431	1	20	FLA
0308994431	030899443	1	20	FLA
0308994561	030899456	1	10	FLA
0308994681	030899468	1	10	FLA
0308994821	030899482	1	20	FLA
0308994941	030899494	1	10	FLA
0308995181	030899518	1	20	FLA
0308995201	030899520	1	10	FLA
0308995441	030899544	1	20	FLA
0308995571	030899557	1	10	FLA
0308995691	030899569	1	20	FIA
0308995831	030899583	1	20	FIA
0308996191	030899619	1	20	FIA
0308996331	030899633	1	20	FIA
0309023531	030902353	1	20	FLA
0309023651	030902365	1	20	FLA
0309023771	030902377	1	20	FLA
0309023891	030902389	1	10	FLA
0309023911	030902391	1	10	FLA
0309024781	030902478	1	20	FIA
0309024801	030902480	1	20	FIA
0309024921	030902492	1	20	FIA
0309025041	030902504	1	20	FIA
0309025161	030902516	1	20	FIA
0309025281	030902528	1	100	FIA
0309025301	030902530	1	100	FIA
0309040151	030904015	1	5	FIA
0309040271	030904027	1	50	FIA
0309040391	030904039	1	100	FIA
0309040411	030904041	1	5	FIA
0309040541	030904054	1	50	FIA
0309040661	030904066	1	100	FIA
0309040781	030904078	1	5	FIA
0309040801	030904080	1	50	FIA
0309040921	030904092	1	100	FIA
0309041041	030904104	1	5	FIA
0309041161	030904116	1	50	FIA
0309041281	030904128	1	100	FIA
0309041301	030904130	1	5	FIA
0309041421	030904142	1	50	FIA
0309041551	030904155	1	100	FIA
0309041671	030904167	1	5	FLA
0309041791	030904179	1	5	FIA
0309041811	030904181	1	50	FIA
0309041931	030904193	1	100	FIA
0309042051	030904205	1	5	FIA
0309042171	030904217	1	50	FIA
0309042291	030904229	1	100	FIA
0309042311	030904231	1	5	FIA
0309042431	030904243	1	50	FIA
0309042561	030904256	1	100	FIA
0309042681	030904268	1	5	FIA
0309042701	030904270	1	50	FIA
0309042821	030904282	1	100	FIA
0309042941	030904294	1	5	FIA
0309043061	030904306	1	50	FIA
0309043181	030904318	1	100	FIA
0309043691	030904369	1	10	FIA
0309043711	030904371	1	5	FIA
0309043831	030904383	1	5	FIA
0309043951	030904395	1	5	FIA
0309044071	030904407	1	5	FIA
0309044191	030904419	1	50	FIA
0309044211	030904421	1	50	FIA
0309044331	030904433	1	50	FIA
0309044451	030904445	1	50	FIA
0309044581	030904458	1	50	FIA
0309044601	030904460	1	100	FIA
0309044721	030904472	1	100	FIA
0309044841	030904484	1	100	FIA
0309044961	030904496	1	5	FIA
0309045081	030904508	1	50	FIA
0309045101	030904510	1	100	FIA
0309045221	030904522	1	5	FIA
0309045341	030904534	1	5	FIA
0309045461	030904546	1	5	FIA
0309045591	030904559	1	100	FIA
0309045611	030904561	1	100	FIA
0309064141	030906414	1	30	FLA
0309064261	030906426	1	20	FLA
0309064381	030906438	1	20	SAC
0309064401	030906440	1	12	SAC
0309064531	030906453	1	20	SAC
0309064651	030906465	1	10	SAC
0309120481	030912048	1	1	FLA
0309120751	030912075	1	1	SAC
0309120871	030912087	1	1	SAC
0309120991	030912099	1	20	FLA
0309121011	030912101	1	20	SAC
0309121131	030912113	1	20	SAC
0309140281	030914028	1	18	SUP
0309170371	030917037	1	1	FLA
0309170491	030917049	1	1	FLA
0309170901	030917090	1	30	FLA
0309180411	030918041	1	1	FLA
0309180781	030918078	1	1	SAC
0309181161	030918116	1	1	FLA
0309181281	030918128	1	1	FLA
0309181551	030918155	1	1	SAC
0309181671	030918167	1	1	SAC
0309181791	030918179	1	20	FLA
0309181811	030918181	1	20	FLA
0309181931	030918193	1	20	SAC
0309182051	030918205	1	20	SAC
0309182291	030918229	1	1	FLA
0309182821	030918282	1	20	FLA
0309182941	030918294	1	20	SAC
0309183061	030918306	1	20	SAC
0309230151	030923015	1	1	FLA
0309230271	030923027	1	1	FLA
0309230391	030923039	1	1	FLA
0309230411	030923041	1	1	FLA
0309230661	030923066	1	1	SAC
0309230781	030923078	1	1	SAC
0309230801	030923080	1	1	SAC
0309230921	030923092	1	1	SAC
0309231161	030923116	1	1	FLA
0309231281	030923128	1	1	FLA
0309231301	030923130	1	1	FLA
0309231551	030923155	1	1	SAC
0309231671	030923167	1	1	SAC
0309232051	030923205	1	1	FLA
0309232171	030923217	1	1	FLA
0309232431	030923243	1	1	SAC
0309232561	030923256	1	1	SAC
0309233691	030923369	1	1	FLA
0309233711	030923371	1	1	FLA
0309234071	030923407	1	1	SAC
0309234191	030923419	1	1	SAC
0309234581	030923458	1	1	FLA
0309234721	030923472	1	1	SAC
0309380311	030938031	1	1	FLA
0309380431	030938043	1	1	FLA
0309380701	030938070	1	1	SAC
0309380821	030938082	1	1	SAC
0309380941	030938094	1	20	FLA
0309381061	030938106	1	20	SAC
0309381181	030938118	1	20	SAC
0309381321	030938132	1	10	SAC
0309390451	030939045	1	1	FLA
0309390721	030939072	1	1	SAC
0309390841	030939084	1	1	SAC
0309391851	030939185	1	20	FLA
0309391971	030939197	1	20	SAC
0309392091	030939209	1	12	SAC
0309392351	030939235	1	1	FLA
0309392981	030939298	1	20	FLA
0309393001	030939300	1	20	SAC
0309393121	030939312	1	12	SAC
0309393241	030939324	1	20	SAC
0309393481	030939348	1	10	SAC
0309420151	030942015	1	1	FLA
0309420271	030942027	1	1	FLA
0309420391	030942039	1	1	FLA
0309420411	030942041	1	1	FLA
0309420541	030942054	1	1	SAC
0309420661	030942066	1	1	SAC
0309420781	030942078	1	1	SAC
0309420801	030942080	1	1	SAC
0309425971	030942597	1	25	FLA
0309426091	030942609	1	25	FLA
0309426111	030942611	1	30	FLA
0309426231	030942623	1	20	FLA
0309426501	030942650	1	36	SAC
0309426621	030942662	1	20	SAC
0309426741	030942674	1	12	SAC
0309426861	030942686	1	6	SAC
0309450121	030945012	1	1	FLA
0309450241	030945024	1	1	FLA
0309450361	030945036	1	1	FLA
0309450481	030945048	1	1	FLA
0309450511	030945051	1	1	FLA
0309450631	030945063	1	1	FLA
0309451011	030945101	1	1	SAC
0309451131	030945113	1	1	SAC
0309451251	030945125	1	1	SAC
0309460141	030946014	1	1	FLA
0309460261	030946026	1	1	FLA
0309460381	030946038	1	1	SAC
0309470161	030947016	1	1	FLA
0309470281	030947028	1	1	FLA
0309480181	030948018	1	1	FLA
0309490101	030949010	1	1	FLA
0309490221	030949022	1	1	FLA
0309490341	030949034	1	1	FLA
0309510141	030951014	1	1	FLA
0309510261	030951026	1	1	FLA
0309520161	030952016	1	1	FLA
0309520281	030952028	1	1	FLA
0309520301	030952030	1	1	FLA
0309520421	030952042	1	1	FLA
0309520551	030952055	1	1	FLA
0309520671	030952067	1	1	FLA
0309520931	030952093	1	1	FLA
0309521051	030952105	1	1	FLA
0309521171	030952117	1	1	FLA
0309521291	030952129	1	1	FLA
0309521311	030952131	1	1	FLA
0309521431	030952143	1	1	FLA
0309521561	030952156	1	1	FLA
0309521681	030952168	1	1	SAC
0309521701	030952170	1	1	SAC
0309521821	030952182	1	1	SAC
0309530181	030953018	1	1	FLA
0309530201	030953020	1	1	FLA
0309530321	030953032	1	1	FLA
0309530441	030953044	1	1	FLA
0309530571	030953057	1	1	FLA
0309530691	030953069	1	1	FLA
0309530711	030953071	1	1	SAC
0309530831	030953083	1	1	SAC
0309530951	030953095	1	1	SAC
0309540101	030954010	1	1	FLA
0309540221	030954022	1	1	FLA
0309550131	030955013	1	1	FLA
0309550251	030955025	1	1	FLA
0309560151	030956015	1	1	FLA
0309560271	030956027	1	1	FLA
0309560391	030956039	1	1	FLA
0309560411	030956041	1	1	FLA
0309560541	030956054	1	1	FLA
0309570171	030957017	1	1	FLA
0309570291	030957029	1	1	FLA
0309570311	030957031	1	1	FLA
0309570431	030957043	1	1	FLA
0309570561	030957056	1	1	FLA
0309570681	030957068	1	1	FLA
0309571061	030957106	1	1	SAC
0309580191	030958019	1	1	FLA
0309770581	030977058	1	100	FLA
0309770601	030977060	1	1	FLA
0310060361	031006036	1	1	SAC
0310060511	031006051	1	1	SAC
0310060751	031006075	1	1	SAC
0310120141	031012014	1	1	FLA
0310130161	031013016	1	1	FLA
0310130281	031013028	1	1	FLA
0310140181	031014018	1	4	CPR
0310140201	031014020	1	200	CPR
0310150111	031015011	1	1	FLA
0310150231	031015023	1	30	FLA
0310160521	031016052	1	18	SUP
0310160881	031016088	1	18	SUP
0310161651	031016165	1	6	FLA
0310161891	031016189	1	6	FLA
0310170151	031017015	1	1	FLA
0310170271	031017027	1	1	FLA
0310180171	031018017	1	150	CPR
0310190191	031019019	1	1	FLA
0310190211	031019021	1	1	FLA
0310200111	031020011	1	20	CPS
0310220151	031022015	1	1	FLA
0310222821	031022282	1	1	FLA
0310222941	031022294	1	1	FLA
0310223061	031022306	1	1	FLA
0310311541	031031154	1	1	FLA
0310311661	031031166	1	1	FLA
0310311781	031031178	1	1	FLA
0310321561	031032156	1	1	FLA
0310321681	031032168	1	1	FLA
0310321701	031032170	1	1	FLA
0310361551	031036155	1	1	FLA
0310361671	031036167	1	1	FLA
0310361791	031036179	1	1	FLA
0310390111	031039011	1	1	FLA
0310404431	031040443	1	1	FLA
0310404561	031040456	1	1	FLA
0310405061	031040506	1	1	FLA
0310405181	031040518	1	1	FLA
0310410151	031041015	1	1	FLA
0310420291	031042029	1	1	TUB
0310440111	031044011	1	1	FLA
0310440231	031044023	1	1	FLA
0310440351	031044035	1	1	FLA
0310491521	031049152	1	1	FLA
0310491641	031049164	1	1	FLA
0310491761	031049176	1	1	FLA
0310520181	031052018	1	1	FLA
0310520201	031052020	1	25	FLA
0310530101	031053010	1	1	FLA
0310530221	031053022	1	1	FLA
0310540241	031054024	1	6	FLA
0310540631	031054063	1	6	FLA
0310550151	031055015	1	1	FLA
0310550781	031055078	1	1	FLA
0310551161	031055116	1	1	FLA
0310551551	031055155	1	1	FLA
0310551671	031055167	1	1	FLA
0310552171	031055217	1	1	FLA
0310552561	031055256	1	1	FLA
0310552821	031055282	1	1	FLA
0310552941	031055294	1	1	FLA
0310558881	031055888	1	10	FIA
0310560171	031056017	1	1	FLA
0310561571	031056157	1	1	FLA
0310562961	031056296	1	1	FLA
0310563081	031056308	1	1	FLA
0310563101	031056310	1	1	FLA
0310563221	031056322	1	1	FLA
0310563341	031056334	1	1	FLA
0310563461	031056346	1	1	FLA
0310584391	031058439	1	1	FLA
0310584411	031058441	1	1	FLA
0310584541	031058454	1	1	FLA
0310584661	031058466	1	1	FLA
0310584781	031058478	1	1	FLA
0310584801	031058480	1	1	FLA
0310584921	031058492	1	1	FLA
0310585041	031058504	1	1	FLA
0310585161	031058516	1	1	FLA
0310600151	031060015	1	1	FLA
0310600271	031060027	1	1	FLA
0310600391	031060039	1	1	FLA
